data
"64,67,78,41"
"60,69,55,49"
"61,67,58,45"
"57,71,63,53"
"70,82,63,40"
"66,66,51,51"
"62,70,56,42"
"59,63,70,41"
"73,73,59,53"
"72,83,54,45"
"66,68,59,36"
"71,71,68,44"
"59,66,60,40"
"56,69,64,53"
"57,66,61,45"
"66,73,56,43"
"65,82,58,43"
"66,70,55,43"
"62,63,58,42"
"75,66,68,58"
