data
"68,79,47,38"
"65,66,49,42"
"75,66,57,35"
"72,78,49,33"
"70,70,51,37"
"63,81,50,36"
"58,69,44,35"
"66,74,56,37"
"72,77,57,34"
"68,75,48,45"
"76,70,55,47"
"57,73,47,36"
"74,75,49,36"
"62,67,51,44"
"66,65,45,39"
"70,72,45,43"
"66,73,45,44"
"68,68,49,38"
"75,72,43,39"
"64,69,53,45"
