data
"85,85,52,45"
"81,79,50,53"
"72,86,50,40"
"72,84,40,39"
"84,80,42,42"
"81,82,45,42"
"80,72,53,36"
"86,78,46,42"
"73,79,48,39"
"85,79,44,37"
"81,82,56,42"
"87,79,55,62"
"83,75,51,39"
"82,83,39,57"
"71,79,50,47"
"80,85,47,39"
"81,87,52,40"
"79,78,52,40"
"80,82,43,42"
"77,80,56,40"
