data
"40,42,66,63"
"45,50,68,74"
"35,40,71,63"
"34,39,74,75"
"36,39,75,66"
"47,45,77,64"
"51,44,70,62"
"45,49,73,57"
"41,45,76,68"
"42,45,73,60"
"39,45,72,67"
"34,41,71,64"
"43,48,67,63"
"39,40,67,61"
"49,59,67,66"
"43,46,73,60"
"41,42,71,62"
"38,41,74,59"
"40,40,76,59"
"44,35,72,58"
