data
"58,42,69,63"
"42,48,72,62"
"49,44,79,61"
"44,43,84,61"
"48,47,80,61"
"50,51,73,61"
"44,48,77,66"
"46,43,73,64"
"42,47,72,65"
"36,48,70,69"
"43,57,81,68"
"45,59,85,70"
"46,57,75,56"
"41,47,77,55"
"46,45,74,60"
"51,47,71,63"
"52,43,74,63"
"45,49,80,73"
"43,47,75,72"
"40,45,71,61"
