data
"42,42,70,79"
"51,36,84,77"
"53,55,77,74"
"55,38,68,78"
"39,47,71,81"
"38,45,68,77"
"37,35,79,77"
"41,36,68,74"
"42,42,64,72"
"47,38,65,75"
"46,36,69,72"
"43,53,66,72"
"38,48,75,68"
"38,40,69,74"
"38,36,74,74"
"43,37,61,73"
"55,39,63,69"
"46,41,69,70"
"44,47,68,73"
"44,41,65,81"
