data
"55,45,74,72"
"42,39,73,71"
"42,36,77,72"
"46,45,73,73"
"36,36,69,76"
"40,46,76,75"
"36,46,82,73"
"49,45,75,70"
"36,59,78,68"
"47,52,71,84"
"43,41,86,75"
"36,50,89,65"
"37,41,76,64"
"38,45,66,66"
"41,41,71,70"
"40,42,75,71"
"51,39,72,72"
"40,41,66,64"
"39,39,71,70"
"39,40,71,67"
