data
"52,54,77,70"
"49,57,69,68"
"50,47,74,58"
"46,54,76,66"
"54,54,75,60"
"49,66,77,67"
"54,45,73,73"
"54,55,73,61"
"49,52,72,55"
"46,53,71,72"
"46,57,78,74"
"53,55,79,64"
"54,54,71,64"
"53,47,71,62"
"46,58,69,57"
"56,47,75,63"
"55,49,75,64"
"52,48,76,69"
"46,62,78,63"
"45,56,77,61"
