data
"58,64,75,66"
"58,58,75,64"
"51,67,86,60"
"55,67,76,52"
"65,75,71,76"
"70,61,68,65"
"60,63,71,59"
"54,60,78,60"
"50,61,74,65"
"67,64,76,57"
"56,60,73,72"
"61,65,69,61"
"59,59,76,68"
"54,55,73,72"
"61,62,70,64"
"61,60,75,60"
"60,62,76,73"
"67,61,78,56"
"57,64,74,59"
"66,62,71,57"
